Price,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,HPCL.NS,IOCL.NS,BPCL.NS,BZ=F,HPCL.NS,IOCL.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HPCL.NS,IOCL.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HPCL.NS,IOCL.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HPCL.NS,IOCL.NS,RELIANCE.NS,USDINR=X,BPCL.NS,BZ=F,HPCL.NS,IOCL.NS,RELIANCE.NS,USDINR=X
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,,,255.5089111328125,79.0,,,1266.16552734375,86.45189666748047,260.9853999991904,79.9000015258789,,,1271.9159165250771,86.59300231933594,252.24139927011052,78.80999755859375,,,1257.8374234010246,86.28900146484375,259.5587584842658,79.30999755859375,,,1267.355325635656,86.45189666748047,6301894.0,40868.0,,,10273590.0,0.0
2025-01-23,,,249.6642303466797,78.29000091552734,,,1252.8306884765625,86.47270202636719,262.3200208250828,79.58999633789062,,,1266.4133410521551,86.58799743652344,248.7898190416533,77.80000305175781,,,1250.7981921087953,86.36900329589844,260.4791785736787,78.91000366210938,,,1259.1262957502838,86.47270202636719,18806324.0,46348.0,,,8720682.0,0.0
2025-01-24,,,242.8070831298828,78.5,,,1235.6292724609375,86.44020080566406,257.16565839174245,78.95999908447266,,,1262.1006196074513,86.48629760742188,242.070757460669,77.61000061035156,,,1232.8531975505623,86.1500015258789,252.19538990198976,77.87999725341797,,,1255.1605533566642,86.44020080566406,18480516.0,30464.0,,,14235970.0,0.0
2025-01-27,,,240.5060272216797,77.08000183105469,,,1218.82421875,86.2030029296875,242.7150603790733,78.98999786376953,,,1229.8291557820492,86.44400024414062,237.79080177333714,76.31999969482422,,,1209.5542981292017,86.18460083007812,242.7150603790733,78.55000305175781,,,1228.4907387555406,86.2030029296875,10083126.0,40623.0,,,9536019.0,0.0
2025-01-28,,,237.51466369628906,77.48999786376953,,,1223.8310546875,86.46839904785156,242.89913297753742,78.13999938964844,,,1234.0924134746083,86.58699798583984,234.06309846936293,76.83000183105469,,,1208.0671667554209,86.4020004272461,241.38044371590942,77.06999969482422,,,1227.4002071753887,86.46839904785156,13321189.0,29822.0,,,10568025.0,0.0
2025-01-29,,,241.22218322753906,76.58000183105469,,,1224.921630859375,86.58460235595703,242.11387201614954,77.69999694824219,,,1232.1095562529247,86.69529724121094,236.05984078492637,76.30000305175781,,,1217.53546627882,86.48799896240234,241.17526429931087,77.62999725341797,,,1225.4173498520336,86.58460235595703,9435973.0,19845.0,,,5928156.0,0.0
2025-01-30,,,241.3629608154297,76.87000274658203,,,1242.3214111328125,86.6406021118164,244.88273963923248,77.55000305175781,,,1246.237542749693,86.65299987792969,240.75287154811053,75.98999786376953,,,1221.8481926097397,86.54630279541016,243.94413195288507,76.86000061035156,,,1224.971246456504,86.6406021118164,9410974.0,8389.0,,,9269259.0,0.0
2025-01-31,,,245.07046508789062,76.76000213623047,,,1254.2681884765625,86.64700317382812,245.91520625078527,77.08000183105469,,,1256.1519448799122,86.71820068359375,238.64099690558075,76.51000213623047,,,1238.306060895825,86.54519653320312,242.06690912645124,77.0,,,1245.09738698474,86.64700317382812,8790578.0,50618.0,,,6584612.0,0.0
2025-02-01,,,239.95504760742188,,,,1253.7724609375,,245.96213102921902,,,,1259.6715896071485,,232.77470458589738,,,,1230.374548522757,,245.68056018289775,,,,1254.2681799336815,,11464565.0,,,,7118453.0,
2025-02-03,,,234.22955322265625,75.95999908447266,,,1235.232666015625,86.55400085449219,236.34142053704645,77.52999877929688,,,1245.2461659154887,87.32559967041016,227.33078093350827,75.04000091552734,,,1226.9541826685895,86.55400085449219,235.54359826724786,76.81999969482422,,,1240.2889757645512,86.55400085449219,21517136.0,75087.0,,,9252345.0,0.0
2025-02-04,,,240.23663330078125,76.19999694824219,,,1274.196044921875,86.94339752197266,240.8936558136611,76.66999816894531,,,1277.7653184740125,87.12419891357422,234.83963913024087,74.12999725341797,,,1235.9265630557768,86.93550109863281,235.26200972266244,75.5199966430664,,,1237.3642207434832,86.94339752197266,7000612.0,62716.0,,,16691069.0,0.0
2025-02-05,,,245.2112579345703,74.61000061035156,,,1267.2559814453125,87.13009643554688,249.34112602360904,76.3499984741211,,,1279.4507170461238,87.47859954833984,244.27265024869638,74.55000305175781,,,1265.7688244708304,87.08599853515625,244.27265024869638,76.08000183105469,,,1271.6679530846961,87.13009643554688,10088345.0,30739.0,,,10112028.0,0.0
2025-02-06,,,246.43142700195312,74.29000091552734,,,1270.577392578125,87.33409881591797,250.79597548882998,75.38999938964844,,,1276.9721191435924,87.6718978881836,245.58668584592388,74.08999633789062,,,1259.4732145791813,87.33409881591797,246.85381190198387,74.5999984741211,,,1262.7945076095025,87.33409881591797,14058587.0,41460.0,,,9956001.0,0.0
2025-02-07,,,248.07398986816406,74.66000366210938,,,1255.8544921875,87.58830261230469,248.63716018567828,75.08999633789062,,,1272.7089385364054,87.84269714355469,244.0849073648173,74.19000244140625,,,1251.1947819010975,87.31759643554688,246.00907022932154,74.19999694824219,,,1265.2236540965398,87.58830261230469,6557480.0,35634.0,,,8764283.0,0.0
2025-02-10,,,243.9441375732422,75.87000274658203,,,1242.916259765625,87.51309967041016,249.48191732147305,76.06999969482422,,,1255.6562137259161,88.07129669189453,241.69148480291506,74.54000091552734,,,1234.8856362555493,87.40859985351562,248.30865768650744,74.54000091552734,,,1253.673337746878,87.51309967041016,8052376.0,27341.0,,,6970972.0,0.0
2025-02-11,,,239.48573303222656,77.0,,,1224.2772216796875,87.49009704589844,243.8033338944868,77.2699966430664,,,1253.7230036544372,87.57170104980469,238.17168806824262,75.88999938964844,,,1219.567891058193,86.59259796142578,243.56868198505995,76.05000305175781,,,1253.7230036544372,87.49009704589844,6819100.0,37979.0,,,8859714.0,0.0
2025-02-12,,,239.9081268310547,75.18000030517578,,,1206.1339111328125,86.81120300292969,241.0344388516877,76.88999938964844,,,1216.3952699200001,87.0271987915039,233.76024371148813,74.94999694824219,,,1183.1324776076385,86.2886962890625,239.48574192079667,76.81999969482422,,,1209.0089844264594,86.81120300292969,6568833.0,47048.0,,,21131654.0,0.0
2025-02-13,,,240.0489044189453,75.0199966430664,,,1205.6876220703125,86.8740005493164,244.1318533900681,75.33000183105469,,,1217.4857574427408,87.01129913330078,239.34494868751148,74.05000305175781,,,1201.622750831109,86.68409729003906,240.47128931541846,74.97000122070312,,,1206.6295607029597,86.8740005493164,5514711.0,37759.0,,,8511216.0,0.0
2025-02-14,,,235.5905303955078,74.73999786376953,,,1206.827880859375,86.75409698486328,242.7239545745371,75.83000183105469,,,1213.5200872227356,86.88999938964844,232.2584702286979,74.48999786376953,,,1195.1288642881832,86.53810119628906,240.6590061971224,75.23999786376953,,,1208.56289732395,86.75409698486328,5205573.0,41397.0,,,10298145.0,0.0
2025-02-17,,,236.8107147216797,,,,1214.4124755859375,86.43460083007812,237.98397429291074,,,,1216.9901902768092,86.90609741210938,231.2260020270231,,,,1194.1871154284454,86.63259887695312,235.59052190319613,,,,1200.7305822668588,86.43460083007812,5899597.0,,,,8166683.0,0.0
2025-02-18,,,237.2330780029297,75.83999633789062,,,1214.908203125,86.85479736328125,237.98396696981493,76.05000305175781,,,1219.3696743222742,86.97599792480469,231.6952987259307,74.19000244140625,,,1205.6877809072391,86.84500122070312,236.7637741888784,74.63999938964844,,,1214.362863790828,86.85479736328125,5534272.0,50542.0,,,6673250.0,0.0
2025-02-19,,,239.9081268310547,76.04000091552734,,,1216.9404296875,86.88719940185547,240.70594908152367,76.81999969482422,,,1222.1950990873443,86.95230102539062,234.22954754776015,75.75,,,1207.125291073852,86.80169677734375,235.59052580854564,75.80000305175781,,,1209.0585466128707,86.88719940185547,6887175.0,30426.0,,,6217338.0,0.0
2025-02-20,,,242.7239532470703,76.4800033569336,,,1222.4429931640625,86.872802734375,243.70947985942672,77.13999938964844,,,1228.738599945727,86.91329956054688,237.65546315115876,75.70999908447266,,,1211.5371757067999,86.53060150146484,238.40635216411047,76.04000091552734,,,1213.4704313005311,86.872802734375,8155780.0,33347.0,,,7795582.0,0.0
2025-02-21,,,235.87210083007812,74.43000030517578,,,1217.634521484375,86.45120239257812,243.47481405748925,76.75,,,1229.3830367840985,86.76300048828125,235.2619972759546,74.20999908447266,,,1211.6858938870325,86.44640350341797,242.16076910125005,76.55999755859375,,,1218.1797397323817,86.45120239257812,9845416.0,28100.0,,,6904025.0,0.0
2025-02-24,,,235.5905303955078,74.77999877929688,,,1204.151123046875,86.52940368652344,237.93704962255472,74.91000366210938,,,1212.7765856074127,86.7510986328125,233.47866309116563,73.91000366210938,,,1200.1357505642943,86.50479888916016,235.8251823182125,73.91000366210938,,,1206.13399913207,86.52940368652344,6773845.0,17858.0,,,7172498.0,0.0
2025-02-25,,,233.19708251953125,73.0199966430664,,,1193.69140625,86.69010162353516,237.37388396166241,75.25,,,1210.5458530159883,87.25240325927734,232.49312673753104,72.69999694824219,,,1191.2128111373545,86.68199920654297,236.4352762523288,74.88999938964844,,,1200.631472565407,86.69010162353516,4172676.0,19080.0,,,11552182.0,0.0
2025-02-26,,,,72.52999877929688,,,,87.0811996459961,,73.33999633789062,,,,87.18879699707031,,72.38999938964844,,,,87.03099822998047,,73.13999938964844,,,,87.0811996459961,,11916.0,,,,0.0
2025-02-27,,,229.72422790527344,74.04000091552734,,,1196.7647705078125,87.16220092773438,234.08874785474885,74.26000213623047,,,1204.597154814102,87.42639923095703,227.23692330129566,72.4800033569336,,,1190.370043898487,87.09480285644531,233.19707343004077,72.69000244140625,,,1202.416039651657,87.16220092773438,7376510.0,7925.0,,,11509215.0,0.0
2025-02-28,,,222.7316131591797,73.18000030517578,,,1189.82470703125,87.3270034790039,229.06721522192615,73.73999786376953,,,1206.9270123506615,87.54199981689453,221.65220569602002,72.97000122070312,,,1183.0830013175257,87.26480102539062,229.06721522192615,73.7300033569336,,,1191.7084634163882,87.3270034790039,14066882.0,36432.0,,,23007298.0,0.0
2025-03-03,,,227.52789306640625,71.62000274658203,,,1161.2216796875,87.46399688720703,228.68237651238536,73.66000366210938,,,1196.1202465389174,87.46399688720703,219.64357989465313,71.16999816894531,,,1146.1022512006402,87.24169921875,224.32723741330892,73.06999969482422,,,1193.6912720117396,87.46399688720703,6864635.0,51816.0,,,17944938.0,0.0
2025-03-04,,,234.57684326171875,71.04000091552734,,,1151.9517822265625,87.32959747314453,235.534227160968,71.45999908447266,,,1163.948157257321,87.3949966430664,221.60529181980885,69.75,,,1149.6219272411693,87.1229019165039,226.20446398954448,71.44999694824219,,,1152.2491409974891,87.32959747314453,7201075.0,58867.0,,,11377373.0,0.0
2025-03-05,,,240.13339233398438,69.30000305175781,,,1165.534423828125,87.21700286865234,241.15647129738306,71.16000366210938,,,1172.8710888254677,87.33540344238281,234.558060262594,68.33999633789062,,,1147.093702257875,86.82479858398438,234.558060262594,71.13999938964844,,,1151.0594540375048,87.21700286865234,7802519.0,51721.0,,,8664095.0,0.0
2025-03-06,,,248.76858520507812,69.45999908447266,,,1199.2432861328125,86.88929748535156,249.62272162318806,69.87999725341797,,,1203.5560168880775,87.14189910888672,243.09938685047527,68.7300033569336,,,1175.0026773522586,86.82330322265625,244.03799452171262,69.44999694824219,,,1186.7511925218207,86.88929748535156,12828381.0,49024.0,,,14468014.0,0.0
2025-03-07,,,245.2206573486328,70.36000061035156,,,1239.0992431640625,87.12879943847656,249.4725490922036,71.37999725341797,,,1244.0564330934674,87.20469665527344,244.03800247822443,69.27999877929688,,,1201.622838887705,86.85759735107422,248.693488659018,69.37999725341797,,,1205.5885908312287,87.12879943847656,7057204.0,46468.0,,,16474965.0,0.0
2025-03-10,,,241.15646362304688,69.27999877929688,,,1227.796875,87.07379913330078,249.63208980221245,70.86000061035156,,,1247.2290360950196,87.36419677734375,240.33987952694642,69.05999755859375,,,1224.8225609234617,86.87249755859375,245.22065090589075,70.44000244140625,,,1234.340341763354,87.07379913330078,8487911.0,33488.0,,,11931051.0,0.0
2025-03-11,,,248.33682250976562,69.55999755859375,,,1236.62060546875,87.3551025390625,248.70289327641743,70.43000030517578,,,1238.801720552263,87.3917007446289,238.73488369020777,68.62999725341797,,,1219.2208210077197,87.14250183105469,240.2741998063646,69.41000366210938,,,1229.3830600118497,87.3551025390625,12306539.0,26933.0,,,10089838.0,0.0
2025-03-12,,,249.96998596191406,70.94999694824219,,,1246.2872314453125,87.20010375976562,255.30127032051018,71.08999633789062,,,1252.186239348891,87.30490112304688,247.22923913304078,69.47000122070312,,,1233.3489166666827,87.09880065917969,250.13892845741165,69.8499984741211,,,1247.2290491693625,87.20010375976562,10648004.0,30577.0,,,11977555.0,0.0
2025-03-13,,,248.17727661132812,69.87999725341797,,,1237.2154541015625,87.3405990600586,250.29853927529516,71.23999786376953,,,1253.326320946517,87.3405990600586,245.92462375832017,69.68000030517578,,,1233.2000819547634,86.92859649658203,249.97002083664012,70.9800033569336,,,1249.2614495168184,87.3405990600586,4545159.0,33450.0,,,9505270.0,0.0
2025-03-14,,,,70.58000183105469,,,,86.9220962524414,,70.75,,,,86.99569702148438,,69.94000244140625,,,,86.86630249023438,,70.08000183105469,,,,86.9220962524414,,24740.0,,,,0.0
2025-03-17,,,245.37083435058594,71.06999969482422,,,1228.242919921875,86.93900299072266,247.50146349006192,71.79000091552734,,,1246.6341428999226,86.96980285644531,242.4517495466004,70.68000030517578,,,1222.5421515247892,86.69049835205078,245.07983961485417,70.68000030517578,,,1231.514713672869,86.93900299072266,6482574.0,29314.0,,,16640917.0,0.0
2025-03-18,,,245.37083435058594,70.55999755859375,,,1228.242919921875,86.91639709472656,245.37083435058594,72.19000244140625,,,1228.242919921875,86.91809844970703,245.37083435058594,70.26000213623047,,,1228.242919921875,86.51290130615234,245.37083435058594,70.93000030517578,,,1228.242919921875,86.91639709472656,0.0,32008.0,,,0.0,0.0
2025-03-19,,,248.97508239746094,70.77999877929688,,,1236.471923828125,86.57610321044922,250.12955151184,71.22000122070312,,,1242.5196714129374,86.66000366210938,246.8632151171677,69.9000015258789,,,1228.1934407470596,86.27469635009766,247.33251895723288,70.36000061035156,,,1230.4241762433128,86.57610321044922,4955027.0,26898.0,,,16162399.0,0.0
2025-03-20,,,255.42330932617188,72.0,,,1258.283447265625,86.33709716796875,256.1741840031066,72.29000091552734,,,1262.1004590128364,86.39900207519531,248.49638015192286,70.52999877929688,,,1239.3470073959113,86.17639923095703,250.23281006687128,70.86000061035156,,,1241.1315230182402,86.33709716796875,10789615.0,33049.0,,,15971477.0,0.0
2025-03-21,,,262.49102783203125,72.16000366210938,,,1265.421875,86.33609771728516,268.30101167616596,72.54000091552734,,,1270.0320859338292,86.34120178222656,254.41899603659073,71.51000213623047,,,1259.225387461291,85.92990112304688,255.48902254339677,72.2300033569336,,,1264.0834578966683,86.33609771728516,26173451.0,23983.0,,,21780769.0,0.0
2025-03-24,,,263.22314453125,73.0,,,1290.951416015625,85.98699951171875,267.78476418421434,73.16000366210938,,,1294.8180484818179,86.03800201416016,262.8101548535289,71.80000305175781,,,1273.2542716407156,85.47200012207031,264.6873702453398,72.19999694824219,,,1279.946478246575,85.98699951171875,11376607.0,31456.0,,,20299319.0,0.0
2025-03-25,,,261.9747619628906,73.0199966430664,,,1274.4439697265625,85.53209686279297,266.527014698982,73.56999969482422,,,1296.50346593687,85.82869720458984,260.1632561108479,72.5,,,1271.6183955406093,85.53099822998047,263.3451497269308,73.08999633789062,,,1296.50346593687,85.53209686279297,12143699.0,30415.0,,,13713899.0,0.0
2025-03-26,,,256.2492980957031,73.79000091552734,,,1262.150146484375,85.59040069580078,265.9357078186867,74.16999816894531,,,1282.7224842048433,85.85980224609375,255.4233187342318,73.08999633789062,,,1257.8869148358597,85.59310150146484,260.9329413663683,73.18000030517578,,,1279.9464094999762,85.59040069580078,9475308.0,27419.0,,,12074747.0,0.0
2025-03-27,,,259.1120300292969,74.02999877929688,,,1267.2559814453125,86.09539794921875,262.66936110438195,74.06999969482422,,,1273.9978081396894,86.09629821777344,255.47022770154115,73.2300033569336,,,1260.4151561828103,85.63300323486328,256.60596360130137,73.98999786376953,,,1267.2064821612498,86.09539794921875,107524873.0,19183.0,,,15028056.0,0.0
2025-03-28,,,261.37408447265625,73.62999725341797,,,1264.1824951171875,85.69490051269531,266.87431178466,74.20999908447266,,,1284.6557128160619,85.78099822998047,259.3372931828185,73.12000274658203,,,1258.1347478785124,85.4186019897461,259.984934780175,74.05999755859375,,,1269.0405652360093,85.69490051269531,12687883.0,12292.0,,,18147129.0,0.0
2025-03-31,,,,74.73999786376953,,,,85.53880310058594,,74.79000091552734,,,,85.53939819335938,,73.37000274658203,,,,85.2654037475586,,73.41999816894531,,,,85.53880310058594,,53426.0,,,,0.0
2025-04-01,,,267.12774658203125,74.48999786376953,,,1241.8751220703125,85.46810150146484,269.3803992441163,75.27999877929688,,,1266.9585500115554,85.81729888916016,258.11710728965846,74.33999633789062,,,1238.603449529153,85.37519836425781,258.11710728965846,74.62999725341797,,,1253.7723771839194,85.46810150146484,20780255.0,54055.0,,,12099648.0,0.0
2025-04-02,,,269.1926574707031,74.94999694824219,,,1240.4376220703125,85.61009979248047,270.36591701101133,75.45999908447266,,,1244.7999732789833,85.7063980102539,260.6513509324847,73.70999908447266,,,1233.2496968938563,85.39569854736328,265.6728788497785,74.4000015258789,,,1236.868469635997,85.61009979248047,12058406.0,61062.0,,,10142590.0,0.0
2025-04-03,,,269.1926574707031,70.13999938964844,,,1238.008544921875,85.65119934082031,273.5102583078437,73.62000274658203,,,1241.0820994494682,85.910400390625,265.62595992577883,69.47000122070312,,,1222.4926375090713,85.20230102539062,265.62595992577883,73.58999633789062,,,1222.4926375090713,85.65119934082031,6663148.0,100212.0,,,7434366.0,0.0
2025-04-04,,,262.2939453125,65.58000183105469,,,1194.38525390625,85.28289794921875,277.5463211405261,70.05000305175781,,,1234.7863505024063,85.63829803466797,260.0412638134403,64.01000213623047,,,1182.9342181609516,84.92500305175781,274.21424646552083,69.80999755859375,,,1230.473619610667,85.28289794921875,18852567.0,121211.0,,,17908652.0,0.0
2025-04-07,,,256.8969421386719,64.20999908447266,,,1155.71923828125,85.529296875,261.96541805282345,67.41000366210938,,,1161.2217676393545,86.03240203857422,245.91522045464836,62.5099983215332,,,1105.3046397460778,83.23609924316406,245.91522045464836,64.79000091552734,,,1122.506064991245,85.529296875,15010047.0,114411.0,,,22156106.0,0.0
2025-04-08,,,268.3479309082031,62.81999969482422,,,1172.0780029296875,86.0270004272461,269.84970893018647,65.19000244140625,,,1186.3547349162204,86.31089782714844,258.21097938687376,61.279998779296875,,,1153.3399207865864,85.81120300292969,262.340847464303,64.44000244140625,,,1161.9653833278503,86.0270004272461,18994276.0,89690.0,,,19555040.0,0.0
2025-04-09,,,270.2720947265625,65.4800033569336,,,1175.2010498046875,86.435302734375,272.8063182931418,66.0199966430664,,,1179.613021672609,86.74299621582031,262.43471481718376,58.38999938964844,,,1157.9996241138485,86.1312026977539,270.9760504912845,61.54999923706055,,,1159.4867811653644,86.435302734375,14519066.0,127044.0,,,10223104.0,0.0
2025-04-10,,,,63.33000183105469,,,,86.20929718017578,,66.2300033569336,,,,86.3311996459961,,62.0099983215332,,,,85.60369873046875,,65.80999755859375,,,,86.20929718017578,,78111.0,,,,0.0
2025-04-11,,,275.1997985839844,64.76000213623047,,,1208.5133056640625,86.2603988647461,278.2502737141368,65.05000305175781,,,1212.1816988912137,86.26689910888672,268.9111153195946,62.7599983215332,,,1184.917153801556,85.93720245361328,278.2502737141368,63.45000076293945,,,1184.917153801556,86.2603988647461,14955235.0,58543.0,,,11224242.0,0.0
2025-04-14,,,,64.87999725341797,,,,86.19300079345703,,65.9000015258789,,,,86.20030212402344,,64.04000091552734,,,,85.78579711914062,,64.88999938964844,,,,86.19300079345703,,43786.0,,,,0.0
2025-04-15,,,276.3260803222656,64.66999816894531,,,1229.4822998046875,86.0447998046875,278.57873290365825,65.38999938964844,,,1240.288998738938,86.04499816894531,273.22868660335473,64.2300033569336,,,1226.5079856590305,85.59089660644531,278.57873290365825,64.93000030517578,,,1240.288998738938,86.0447998046875,8516322.0,40096.0,,,13378535.0,0.0
2025-04-16,,,280.4090270996094,65.8499984741211,,,1228.689208984375,85.72669982910156,282.09850936176014,66.30999755859375,,,1230.2754856402491,85.76329803466797,274.5896483850342,63.79999923706055,,,1218.477348782242,85.50800323486328,275.9506408946784,64.86000061035156,,,1223.5336585713449,85.72669982910156,9064723.0,50308.0,,,8248464.0,0.0
2025-04-17,,,280.0335998535156,67.95999908447266,,,1263.5877685546875,85.62049865722656,283.22486015462033,68.12999725341797,,,1269.238916912585,85.62560272216797,277.31164338033904,65.94999694824219,,,1217.0893007676923,85.29740142822266,279.70508144515946,66.01000213623047,,,1229.5813957339365,85.62049865722656,7510897.0,39781.0,,,15398401.0,0.0
2025-04-21,,,285.3836669921875,66.26000213623047,,,1284.407958984375,,286.79157857802767,67.77999877929688,,,1289.761748514388,,279.705101720246,65.68000030517578,,,1256.151975324742,,281.4415317382558,67.77999877929688,,,1259.126289394177,,6455955.0,38512.0,,,10429964.0,
2025-04-22,,,287.3078308105469,67.44000244140625,,,1280.1446533203125,85.15889739990234,289.5604836253407,68.04000091552734,,,1292.7359881039044,85.23139953613281,284.069622696507,66.55000305175781,,,1275.286704106908,84.972900390625,286.27535658258967,66.5999984741211,,,1288.8693558313819,85.15889739990234,7096150.0,46152.0,,,13051707.0,0.0
2025-04-23,,,282.0046691894531,66.12000274658203,,,1288.869384765625,85.2323989868164,287.82401921201233,68.63999938964844,,,1294.8180126953125,85.52120208740234,279.9866399033729,65.29000091552734,,,1274.3944143417477,85.19580078125,287.3077964817316,67.76000213623047,,,1285.8950708007812,85.2323989868164,7400827.0,58914.0,,,10480888.0,0.0
